M4id,category,Frequency,Horizon,SP,StartingDate
M32058,Industry,12,18,Monthly,31-01-03 12:00
M32059,Industry,12,18,Monthly,31-01-01 12:00
M32060,Industry,12,18,Monthly,31-01-01 12:00
M32061,Industry,12,18,Monthly,31-01-01 12:00
M32062,Industry,12,18,Monthly,30-04-02 12:00
M32063,Industry,12,18,Monthly,31-01-01 12:00
M32064,Industry,12,18,Monthly,31-01-03 12:00
M32065,Industry,12,18,Monthly,31-01-03 12:00
M32066,Industry,12,18,Monthly,31-01-01 12:00
M32067,Industry,12,18,Monthly,31-01-03 12:00
M32068,Industry,12,18,Monthly,30-04-02 12:00
M32069,Industry,12,18,Monthly,31-01-89 12:00
M32070,Industry,12,18,Monthly,31-01-90 12:00
M32071,Industry,12,18,Monthly,31-01-03 12:00
M32072,Industry,12,18,Monthly,31-01-03 12:00
M32073,Industry,12,18,Monthly,31-01-03 12:00
M32074,Industry,12,18,Monthly,31-01-03 12:00
M32075,Industry,12,18,Monthly,31-01-01 12:00
M32076,Industry,12,18,Monthly,31-01-03 12:00
M32077,Industry,12,18,Monthly,31-01-01 12:00
M32078,Industry,12,18,Monthly,31-01-03 12:00
M32079,Industry,12,18,Monthly,31-01-03 12:00
M32080,Industry,12,18,Monthly,31-01-03 12:00
M32081,Industry,12,18,Monthly,31-01-01 12:00
M32082,Industry,12,18,Monthly,31-01-03 12:00
M32083,Industry,12,18,Monthly,31-01-01 12:00
M32084,Industry,12,18,Monthly,31-01-03 12:00
M32085,Industry,12,18,Monthly,31-01-03 12:00
M32086,Industry,12,18,Monthly,31-01-04 12:00
M32087,Industry,12,18,Monthly,31-01-03 12:00
M32088,Industry,12,18,Monthly,31-01-03 12:00
M32089,Industry,12,18,Monthly,31-01-03 12:00
M32090,Industry,12,18,Monthly,31-01-03 12:00
M32091,Industry,12,18,Monthly,31-01-03 12:00
M32092,Industry,12,18,Monthly,31-01-01 12:00
M32093,Industry,12,18,Monthly,31-01-03 12:00
M32094,Industry,12,18,Monthly,31-01-04 12:00
M32095,Industry,12,18,Monthly,31-01-03 12:00
M32096,Industry,12,18,Monthly,31-01-03 12:00
M32097,Industry,12,18,Monthly,31-01-03 12:00
M32098,Industry,12,18,Monthly,31-01-03 12:00
M32099,Industry,12,18,Monthly,31-01-01 12:00
M32100,Industry,12,18,Monthly,31-01-03 12:00
M32101,Industry,12,18,Monthly,31-01-03 12:00
M32102,Industry,12,18,Monthly,31-01-03 12:00
M32103,Industry,12,18,Monthly,31-01-03 12:00
M32104,Industry,12,18,Monthly,31-01-03 12:00
M32105,Industry,12,18,Monthly,31-01-01 12:00
M32106,Industry,12,18,Monthly,31-01-03 12:00
M32107,Industry,12,18,Monthly,31-01-01 12:00
M32108,Industry,12,18,Monthly,31-01-03 12:00
M32109,Industry,12,18,Monthly,31-01-01 12:00
M32110,Industry,12,18,Monthly,31-01-03 12:00
M32111,Industry,12,18,Monthly,31-01-03 12:00
M32112,Industry,12,18,Monthly,31-01-01 12:00
M32113,Industry,12,18,Monthly,31-01-03 12:00
M32114,Industry,12,18,Monthly,31-01-03 12:00
M32115,Industry,12,18,Monthly,31-01-03 12:00
M32116,Industry,12,18,Monthly,31-01-01 12:00
M32117,Industry,12,18,Monthly,31-01-03 12:00
M32118,Industry,12,18,Monthly,31-01-03 12:00
M32119,Industry,12,18,Monthly,31-01-03 12:00
M32120,Industry,12,18,Monthly,31-01-01 12:00
M32121,Industry,12,18,Monthly,31-01-03 12:00
M32122,Industry,12,18,Monthly,31-01-03 12:00
M32123,Industry,12,18,Monthly,30-04-03 12:00
M32124,Industry,12,18,Monthly,31-01-03 12:00
M32125,Industry,12,18,Monthly,31-01-03 12:00
M32126,Industry,12,18,Monthly,31-01-03 12:00
M32127,Industry,12,18,Monthly,31-01-03 12:00
M32128,Industry,12,18,Monthly,31-01-03 12:00
M32129,Industry,12,18,Monthly,31-01-03 12:00
M32130,Industry,12,18,Monthly,31-01-01 12:00
M32131,Industry,12,18,Monthly,31-01-89 12:00
M32132,Industry,12,18,Monthly,31-01-89 12:00
M32133,Industry,12,18,Monthly,31-01-89 12:00
M32134,Industry,12,18,Monthly,31-01-94 12:00
M32135,Industry,12,18,Monthly,31-01-89 12:00
M32136,Industry,12,18,Monthly,31-01-03 12:00
M32137,Industry,12,18,Monthly,31-01-01 12:00
M32138,Industry,12,18,Monthly,31-01-03 12:00
M32139,Industry,12,18,Monthly,31-01-03 12:00
M32140,Industry,12,18,Monthly,31-01-01 12:00
M32141,Industry,12,18,Monthly,31-03-03 12:00
M32142,Industry,12,18,Monthly,31-01-03 12:00
M32143,Industry,12,18,Monthly,31-01-03 12:00
M32144,Industry,12,18,Monthly,31-01-03 12:00
M32145,Industry,12,18,Monthly,31-01-03 12:00
M32146,Industry,12,18,Monthly,31-01-01 12:00
M32147,Industry,12,18,Monthly,31-01-03 12:00
M32148,Industry,12,18,Monthly,31-01-03 12:00
M32149,Industry,12,18,Monthly,31-01-03 12:00
M32150,Industry,12,18,Monthly,31-01-03 12:00
M32151,Industry,12,18,Monthly,31-01-03 12:00
M32152,Industry,12,18,Monthly,28-02-03 12:00
M32153,Industry,12,18,Monthly,31-03-03 12:00
M32154,Industry,12,18,Monthly,31-01-03 12:00
M32155,Industry,12,18,Monthly,31-01-03 12:00
M32156,Industry,12,18,Monthly,31-01-03 12:00
M32157,Industry,12,18,Monthly,31-01-03 12:00
M32158,Industry,12,18,Monthly,31-01-01 12:00
M32159,Industry,12,18,Monthly,31-01-03 12:00
M32160,Industry,12,18,Monthly,31-01-03 12:00
M32161,Industry,12,18,Monthly,31-01-03 12:00
M32162,Industry,12,18,Monthly,31-01-03 12:00
M32163,Industry,12,18,Monthly,31-01-03 12:00
M32164,Industry,12,18,Monthly,31-01-03 12:00
M32165,Industry,12,18,Monthly,31-01-01 12:00
M32166,Industry,12,18,Monthly,31-01-03 12:00
M32167,Industry,12,18,Monthly,31-01-03 12:00
M32168,Industry,12,18,Monthly,31-01-03 12:00
M32169,Industry,12,18,Monthly,31-01-03 12:00
M32170,Industry,12,18,Monthly,30-04-03 12:00
M32171,Industry,12,18,Monthly,31-01-03 12:00
M32172,Industry,12,18,Monthly,31-01-03 12:00
M32173,Industry,12,18,Monthly,31-01-03 12:00
M32174,Industry,12,18,Monthly,31-01-03 12:00
M32175,Industry,12,18,Monthly,31-01-03 12:00
M32176,Industry,12,18,Monthly,31-01-03 12:00
M32177,Industry,12,18,Monthly,31-01-04 12:00
M32178,Industry,12,18,Monthly,31-01-01 12:00
M32179,Industry,12,18,Monthly,31-01-01 12:00
M32180,Industry,12,18,Monthly,31-01-03 12:00
M32181,Industry,12,18,Monthly,31-01-03 12:00
M32182,Industry,12,18,Monthly,31-01-04 12:00
M32183,Industry,12,18,Monthly,31-01-03 12:00
M32184,Industry,12,18,Monthly,31-01-01 12:00
M32185,Industry,12,18,Monthly,31-01-01 12:00
M32186,Industry,12,18,Monthly,31-01-03 12:00
M32187,Industry,12,18,Monthly,31-01-03 12:00
M32188,Industry,12,18,Monthly,31-01-03 12:00
M32189,Industry,12,18,Monthly,31-01-01 12:00
M32190,Industry,12,18,Monthly,31-01-03 12:00
M32191,Industry,12,18,Monthly,31-01-01 12:00
M32192,Industry,12,18,Monthly,31-01-03 12:00
M32193,Industry,12,18,Monthly,31-01-01 12:00
M32194,Industry,12,18,Monthly,31-01-01 12:00
M32195,Industry,12,18,Monthly,31-01-03 12:00
M32196,Industry,12,18,Monthly,31-01-01 12:00
M32197,Industry,12,18,Monthly,31-01-03 12:00
M32198,Industry,12,18,Monthly,31-01-03 12:00
M32199,Industry,12,18,Monthly,31-01-01 12:00
M32200,Industry,12,18,Monthly,31-01-02 12:00
M32201,Industry,12,18,Monthly,31-01-03 12:00
M32202,Industry,12,18,Monthly,31-01-01 12:00
M32203,Industry,12,18,Monthly,31-01-03 12:00
M32204,Industry,12,18,Monthly,31-01-01 12:00
M32205,Industry,12,18,Monthly,31-01-01 12:00
M32206,Industry,12,18,Monthly,31-01-03 12:00
M32207,Industry,12,18,Monthly,31-01-01 12:00
M32208,Industry,12,18,Monthly,31-01-01 12:00
M32209,Industry,12,18,Monthly,31-01-01 12:00
M32210,Industry,12,18,Monthly,31-01-01 12:00
M32211,Industry,12,18,Monthly,31-01-01 12:00
M32212,Industry,12,18,Monthly,31-01-03 12:00
M32213,Industry,12,18,Monthly,31-01-03 12:00
M32214,Industry,12,18,Monthly,31-01-03 12:00
M32215,Industry,12,18,Monthly,31-01-01 12:00
M32216,Industry,12,18,Monthly,31-01-03 12:00
M32217,Industry,12,18,Monthly,31-01-01 12:00
M32218,Industry,12,18,Monthly,31-01-01 12:00
M32219,Industry,12,18,Monthly,31-01-01 12:00
M32220,Industry,12,18,Monthly,31-01-03 12:00
M32221,Industry,12,18,Monthly,31-01-03 12:00
M32222,Industry,12,18,Monthly,31-01-03 12:00
M32223,Industry,12,18,Monthly,31-01-01 12:00
M32224,Industry,12,18,Monthly,31-01-01 12:00
M32225,Industry,12,18,Monthly,31-01-01 12:00
M32226,Industry,12,18,Monthly,31-01-03 12:00
M32227,Industry,12,18,Monthly,31-01-01 12:00
M32228,Industry,12,18,Monthly,31-01-01 12:00
M32229,Industry,12,18,Monthly,31-01-01 12:00
M32230,Industry,12,18,Monthly,31-01-01 12:00
M32231,Industry,12,18,Monthly,31-01-01 12:00
M32232,Industry,12,18,Monthly,31-01-01 12:00
M32233,Industry,12,18,Monthly,31-01-03 12:00
M32234,Industry,12,18,Monthly,31-01-01 12:00
M32235,Industry,12,18,Monthly,31-01-01 12:00
M32236,Industry,12,18,Monthly,31-01-03 12:00
M32237,Industry,12,18,Monthly,31-01-01 12:00
M32238,Industry,12,18,Monthly,31-01-01 12:00
M32239,Industry,12,18,Monthly,31-01-03 12:00
M32240,Industry,12,18,Monthly,31-01-03 12:00
M32241,Industry,12,18,Monthly,31-01-01 12:00
M32242,Industry,12,18,Monthly,31-01-01 12:00
M32243,Industry,12,18,Monthly,31-01-01 12:00
M32244,Industry,12,18,Monthly,31-01-01 12:00
M32245,Industry,12,18,Monthly,31-01-03 12:00
M32246,Industry,12,18,Monthly,31-01-03 12:00
M32247,Industry,12,18,Monthly,31-01-01 12:00
M32248,Industry,12,18,Monthly,31-01-03 12:00
M32249,Industry,12,18,Monthly,31-01-01 12:00
M32250,Industry,12,18,Monthly,31-01-03 12:00
M32251,Industry,12,18,Monthly,31-01-01 12:00
M32252,Industry,12,18,Monthly,31-01-01 12:00
M32253,Industry,12,18,Monthly,31-01-01 12:00
M32254,Industry,12,18,Monthly,31-01-03 12:00
M32255,Industry,12,18,Monthly,31-01-01 12:00
M32256,Industry,12,18,Monthly,31-01-03 12:00
M32257,Industry,12,18,Monthly,31-01-01 12:00
M32258,Industry,12,18,Monthly,31-01-03 12:00
M32259,Industry,12,18,Monthly,31-01-01 12:00
M32260,Industry,12,18,Monthly,31-01-03 12:00
M32261,Industry,12,18,Monthly,31-01-03 12:00
M32262,Industry,12,18,Monthly,31-01-01 12:00
M32263,Industry,12,18,Monthly,31-01-01 12:00
M32264,Industry,12,18,Monthly,31-01-01 12:00
M32265,Industry,12,18,Monthly,31-01-03 12:00
M32266,Industry,12,18,Monthly,31-01-03 12:00
M32267,Industry,12,18,Monthly,31-01-01 12:00
M32268,Industry,12,18,Monthly,31-01-03 12:00
M32269,Industry,12,18,Monthly,31-01-01 12:00
M32270,Industry,12,18,Monthly,31-01-01 12:00
M32271,Industry,12,18,Monthly,31-01-03 12:00
M32272,Industry,12,18,Monthly,31-01-03 12:00
M32273,Industry,12,18,Monthly,31-01-01 12:00
M32274,Industry,12,18,Monthly,31-01-03 12:00
M32275,Industry,12,18,Monthly,31-01-01 12:00
M32276,Industry,12,18,Monthly,31-01-03 12:00
M32277,Industry,12,18,Monthly,31-01-03 12:00
M32278,Industry,12,18,Monthly,31-01-01 12:00
M32279,Industry,12,18,Monthly,31-01-01 12:00
M32280,Industry,12,18,Monthly,31-01-01 12:00
M32281,Industry,12,18,Monthly,31-01-01 12:00
M32282,Industry,12,18,Monthly,31-01-01 12:00
M32283,Industry,12,18,Monthly,31-01-01 12:00
M32284,Industry,12,18,Monthly,31-01-03 12:00
M32285,Industry,12,18,Monthly,31-01-01 12:00
M32286,Industry,12,18,Monthly,31-01-01 12:00
M32287,Industry,12,18,Monthly,31-01-01 12:00
M32288,Industry,12,18,Monthly,31-01-03 12:00
M32289,Industry,12,18,Monthly,31-01-01 12:00
M32290,Industry,12,18,Monthly,31-01-03 12:00
M32291,Industry,12,18,Monthly,31-01-01 12:00
M32292,Industry,12,18,Monthly,31-01-03 12:00
M32293,Industry,12,18,Monthly,31-01-03 12:00
M32294,Industry,12,18,Monthly,31-01-01 12:00
M32295,Industry,12,18,Monthly,31-01-01 12:00
M32296,Industry,12,18,Monthly,31-01-03 12:00
M32297,Industry,12,18,Monthly,31-01-03 12:00
M32298,Industry,12,18,Monthly,31-01-03 12:00
M32299,Industry,12,18,Monthly,31-01-01 12:00
M32300,Industry,12,18,Monthly,31-01-01 12:00
M32301,Industry,12,18,Monthly,31-01-01 12:00
M32302,Industry,12,18,Monthly,31-01-03 12:00
M32303,Industry,12,18,Monthly,31-01-01 12:00
M32304,Industry,12,18,Monthly,31-01-03 12:00
M32305,Industry,12,18,Monthly,31-01-03 12:00
M32306,Industry,12,18,Monthly,31-01-01 12:00
M32307,Industry,12,18,Monthly,31-01-01 12:00
M32308,Industry,12,18,Monthly,31-01-01 12:00
M32309,Industry,12,18,Monthly,31-01-03 12:00
M32310,Industry,12,18,Monthly,31-01-03 12:00
M32311,Industry,12,18,Monthly,31-01-01 12:00
M32312,Industry,12,18,Monthly,31-01-01 12:00
M32313,Industry,12,18,Monthly,31-01-01 12:00
M32314,Industry,12,18,Monthly,31-01-03 12:00
M32315,Industry,12,18,Monthly,31-01-01 12:00
M32316,Industry,12,18,Monthly,31-01-01 12:00
M32317,Industry,12,18,Monthly,31-01-03 12:00
M32318,Industry,12,18,Monthly,31-01-03 12:00
M32319,Industry,12,18,Monthly,31-01-01 12:00
M32320,Industry,12,18,Monthly,31-01-01 12:00
M32321,Industry,12,18,Monthly,31-01-03 12:00
M32322,Industry,12,18,Monthly,31-01-01 12:00
M32323,Industry,12,18,Monthly,31-01-01 12:00
M32324,Industry,12,18,Monthly,31-01-01 12:00
M32325,Industry,12,18,Monthly,31-01-03 12:00
M32326,Industry,12,18,Monthly,31-01-03 12:00
M32327,Industry,12,18,Monthly,31-01-03 12:00
M32328,Industry,12,18,Monthly,31-01-03 12:00
M32329,Industry,12,18,Monthly,31-01-03 12:00
M32330,Industry,12,18,Monthly,31-01-01 12:00
M32331,Industry,12,18,Monthly,31-01-03 12:00
M32332,Industry,12,18,Monthly,31-01-03 12:00
M32333,Industry,12,18,Monthly,31-01-03 12:00
M32334,Industry,12,18,Monthly,31-01-01 12:00
M32335,Industry,12,18,Monthly,31-01-01 12:00
M32336,Industry,12,18,Monthly,31-01-01 12:00
M32337,Industry,12,18,Monthly,31-01-01 12:00
M32338,Industry,12,18,Monthly,31-01-03 12:00
M32339,Industry,12,18,Monthly,31-01-01 12:00
M32340,Industry,12,18,Monthly,31-01-01 12:00
M32341,Industry,12,18,Monthly,31-01-04 12:00
M32342,Industry,12,18,Monthly,31-01-03 12:00
M32343,Industry,12,18,Monthly,31-01-03 12:00
M32344,Industry,12,18,Monthly,31-01-03 12:00
M32345,Industry,12,18,Monthly,31-01-01 12:00
M32346,Industry,12,18,Monthly,31-01-01 12:00
M32347,Industry,12,18,Monthly,31-01-03 12:00
M32348,Industry,12,18,Monthly,31-01-01 12:00
M32349,Industry,12,18,Monthly,31-01-03 12:00
M32350,Industry,12,18,Monthly,31-01-03 12:00
M32351,Industry,12,18,Monthly,31-01-01 12:00
M32352,Industry,12,18,Monthly,31-01-01 12:00
M32353,Industry,12,18,Monthly,31-01-03 12:00
M32354,Industry,12,18,Monthly,31-01-01 12:00
M32355,Industry,12,18,Monthly,31-01-01 12:00
M32356,Industry,12,18,Monthly,31-01-01 12:00
M32357,Industry,12,18,Monthly,31-01-01 12:00
M32358,Industry,12,18,Monthly,29-02-04 12:00
M32359,Industry,12,18,Monthly,31-01-03 12:00
M32360,Industry,12,18,Monthly,31-01-03 12:00
M32361,Industry,12,18,Monthly,31-01-01 12:00
M32362,Industry,12,18,Monthly,31-01-01 12:00
M32363,Industry,12,18,Monthly,31-01-03 12:00
M32364,Industry,12,18,Monthly,31-01-03 12:00
M32365,Industry,12,18,Monthly,31-01-03 12:00
M32366,Industry,12,18,Monthly,31-01-01 12:00
M32367,Industry,12,18,Monthly,31-01-03 12:00
M32368,Industry,12,18,Monthly,31-01-01 12:00
M32369,Industry,12,18,Monthly,31-01-03 12:00
M32370,Industry,12,18,Monthly,31-01-03 12:00
M32371,Industry,12,18,Monthly,31-01-01 12:00
M32372,Industry,12,18,Monthly,31-01-01 12:00
M32373,Industry,12,18,Monthly,31-01-01 12:00
M32374,Industry,12,18,Monthly,31-01-03 12:00
M32375,Industry,12,18,Monthly,31-01-03 12:00
M32376,Industry,12,18,Monthly,31-03-02 12:00
M32377,Industry,12,18,Monthly,31-01-03 12:00
M32378,Industry,12,18,Monthly,31-01-03 12:00
M32379,Industry,12,18,Monthly,31-01-03 12:00
M32380,Industry,12,18,Monthly,31-01-02 12:00
M32381,Industry,12,18,Monthly,31-01-01 12:00
M32382,Industry,12,18,Monthly,31-01-03 12:00
M32383,Industry,12,18,Monthly,31-01-03 12:00
M32384,Industry,12,18,Monthly,31-01-03 12:00
M32385,Industry,12,18,Monthly,31-01-03 12:00
M32386,Industry,12,18,Monthly,31-01-02 12:00
M32387,Industry,12,18,Monthly,31-01-02 12:00
M32388,Industry,12,18,Monthly,31-01-04 12:00
M32389,Industry,12,18,Monthly,31-03-03 12:00
M32390,Industry,12,18,Monthly,31-01-03 12:00
M32391,Industry,12,18,Monthly,31-01-02 12:00
M32392,Industry,12,18,Monthly,28-02-01 12:00
M32393,Industry,12,18,Monthly,31-01-01 12:00
M32394,Industry,12,18,Monthly,31-01-03 12:00
M32395,Industry,12,18,Monthly,31-01-03 12:00
M32396,Industry,12,18,Monthly,31-01-03 12:00
M32397,Industry,12,18,Monthly,31-01-03 12:00
M32398,Industry,12,18,Monthly,31-01-03 12:00
M32399,Industry,12,18,Monthly,31-01-03 12:00
M32400,Industry,12,18,Monthly,31-01-03 12:00
M32401,Industry,12,18,Monthly,31-01-03 12:00
M32402,Industry,12,18,Monthly,31-01-03 12:00
M32403,Industry,12,18,Monthly,28-02-02 12:00
M32404,Industry,12,18,Monthly,31-01-03 12:00
M32405,Industry,12,18,Monthly,29-02-04 12:00
M32406,Industry,12,18,Monthly,31-01-03 12:00
M32407,Industry,12,18,Monthly,31-01-02 12:00
M32408,Industry,12,18,Monthly,31-01-01 12:00
M32409,Industry,12,18,Monthly,31-01-03 12:00
M32410,Industry,12,18,Monthly,31-01-03 12:00
M32411,Industry,12,18,Monthly,31-01-03 12:00
M32412,Industry,12,18,Monthly,31-01-03 12:00
M32413,Industry,12,18,Monthly,31-01-03 12:00
M32414,Industry,12,18,Monthly,31-03-01 12:00
M32415,Industry,12,18,Monthly,31-01-03 12:00
M32416,Industry,12,18,Monthly,31-01-03 12:00
M32417,Industry,12,18,Monthly,31-01-03 12:00
M32418,Industry,12,18,Monthly,31-01-01 12:00
M32419,Industry,12,18,Monthly,31-01-03 12:00
M32420,Industry,12,18,Monthly,31-01-03 12:00
M32421,Industry,12,18,Monthly,31-01-01 12:00
M32422,Industry,12,18,Monthly,31-01-03 12:00
M32423,Industry,12,18,Monthly,31-01-01 12:00
M32424,Industry,12,18,Monthly,31-01-01 12:00
M32425,Industry,12,18,Monthly,31-01-01 12:00
M32426,Industry,12,18,Monthly,31-01-01 12:00
M32427,Industry,12,18,Monthly,31-01-03 12:00
M32428,Industry,12,18,Monthly,31-01-01 12:00
M32429,Industry,12,18,Monthly,31-01-01 12:00
M32430,Industry,12,18,Monthly,31-01-03 12:00
M32431,Industry,12,18,Monthly,31-01-03 12:00
M32432,Industry,12,18,Monthly,31-01-01 12:00
M32433,Industry,12,18,Monthly,31-01-03 12:00
M32434,Industry,12,18,Monthly,31-01-03 12:00
M32435,Industry,12,18,Monthly,31-01-03 12:00
M32436,Industry,12,18,Monthly,31-01-03 12:00
M32437,Industry,12,18,Monthly,31-01-03 12:00
M32438,Industry,12,18,Monthly,31-01-01 12:00
M32439,Industry,12,18,Monthly,31-01-03 12:00
M32440,Industry,12,18,Monthly,31-01-03 12:00
M32441,Industry,12,18,Monthly,31-01-03 12:00
M32442,Industry,12,18,Monthly,31-01-03 12:00
M32443,Industry,12,18,Monthly,31-01-03 12:00
M32444,Industry,12,18,Monthly,31-01-03 12:00
M32445,Industry,12,18,Monthly,31-01-01 12:00
M32446,Industry,12,18,Monthly,31-01-02 12:00
M32447,Industry,12,18,Monthly,31-01-03 12:00
M32448,Industry,12,18,Monthly,31-01-01 12:00
M32449,Industry,12,18,Monthly,31-01-03 12:00
M32450,Industry,12,18,Monthly,31-01-01 12:00
M32451,Industry,12,18,Monthly,31-01-03 12:00
M32452,Industry,12,18,Monthly,31-01-01 12:00
M32453,Industry,12,18,Monthly,31-01-01 12:00
M32454,Industry,12,18,Monthly,31-01-01 12:00
M32455,Industry,12,18,Monthly,31-01-03 12:00
M32456,Industry,12,18,Monthly,31-01-03 12:00
M32457,Industry,12,18,Monthly,31-01-03 12:00
M32458,Industry,12,18,Monthly,31-01-01 12:00
M32459,Industry,12,18,Monthly,31-01-01 12:00
M32460,Industry,12,18,Monthly,31-01-03 12:00
M32461,Industry,12,18,Monthly,31-01-03 12:00
M32462,Industry,12,18,Monthly,31-01-01 12:00
M32463,Industry,12,18,Monthly,31-01-01 12:00
M32464,Industry,12,18,Monthly,31-01-03 12:00
M32465,Industry,12,18,Monthly,31-01-03 12:00
M32466,Industry,12,18,Monthly,31-01-01 12:00
M32467,Industry,12,18,Monthly,31-01-03 12:00
M32468,Industry,12,18,Monthly,31-01-03 12:00
M32469,Industry,12,18,Monthly,31-01-03 12:00
M32470,Industry,12,18,Monthly,31-01-03 12:00
M32471,Industry,12,18,Monthly,31-01-02 12:00
M32472,Industry,12,18,Monthly,31-01-03 12:00
M32473,Industry,12,18,Monthly,31-01-03 12:00
M32474,Industry,12,18,Monthly,31-01-03 12:00
M32475,Industry,12,18,Monthly,31-01-03 12:00
M32476,Industry,12,18,Monthly,31-01-01 12:00
M32477,Industry,12,18,Monthly,31-01-01 12:00
M32478,Industry,12,18,Monthly,31-01-01 12:00
M32479,Industry,12,18,Monthly,31-01-03 12:00
M32480,Industry,12,18,Monthly,31-01-01 12:00
M32481,Industry,12,18,Monthly,31-01-01 12:00
M32482,Industry,12,18,Monthly,31-01-01 12:00
M32483,Industry,12,18,Monthly,31-01-03 12:00
M32484,Industry,12,18,Monthly,31-01-01 12:00
M32485,Industry,12,18,Monthly,31-01-01 12:00
M32486,Industry,12,18,Monthly,31-01-03 12:00
M32487,Industry,12,18,Monthly,31-01-01 12:00
M32488,Industry,12,18,Monthly,31-01-03 12:00
M32489,Industry,12,18,Monthly,31-01-01 12:00
M32490,Industry,12,18,Monthly,31-01-03 12:00
M32491,Industry,12,18,Monthly,31-01-01 12:00
M32492,Industry,12,18,Monthly,31-01-03 12:00
M32493,Industry,12,18,Monthly,31-01-03 12:00
M32494,Industry,12,18,Monthly,31-01-03 12:00
M32495,Industry,12,18,Monthly,31-01-03 12:00
M32496,Industry,12,18,Monthly,31-01-01 12:00
M32497,Industry,12,18,Monthly,31-01-03 12:00
M32498,Industry,12,18,Monthly,31-01-03 12:00
M32499,Industry,12,18,Monthly,31-01-03 12:00
M32500,Industry,12,18,Monthly,31-01-01 12:00
M32501,Industry,12,18,Monthly,31-01-01 12:00
M32502,Industry,12,18,Monthly,31-01-01 12:00
M32503,Industry,12,18,Monthly,31-01-03 12:00
M32504,Industry,12,18,Monthly,31-01-01 12:00
M32505,Industry,12,18,Monthly,31-01-01 12:00
M32506,Industry,12,18,Monthly,31-01-01 12:00
M32507,Industry,12,18,Monthly,31-01-03 12:00
M32508,Industry,12,18,Monthly,31-01-01 12:00
M32509,Industry,12,18,Monthly,31-01-03 12:00
M32510,Industry,12,18,Monthly,31-01-01 12:00
M32511,Industry,12,18,Monthly,31-01-01 12:00
M32512,Industry,12,18,Monthly,31-01-03 12:00
M32513,Industry,12,18,Monthly,31-01-01 12:00
M32514,Industry,12,18,Monthly,31-01-03 12:00
M32515,Industry,12,18,Monthly,31-01-03 12:00
M32516,Industry,12,18,Monthly,31-01-01 12:00
M32517,Industry,12,18,Monthly,31-01-03 12:00
M32518,Industry,12,18,Monthly,31-01-03 12:00
M32519,Industry,12,18,Monthly,29-02-04 12:00
M32520,Industry,12,18,Monthly,29-02-04 12:00
M32521,Industry,12,18,Monthly,31-01-01 12:00
M32522,Industry,12,18,Monthly,31-03-03 12:00
M32523,Industry,12,18,Monthly,31-01-03 12:00
M32524,Industry,12,18,Monthly,31-01-03 12:00
M32525,Industry,12,18,Monthly,31-01-03 12:00
M32526,Industry,12,18,Monthly,31-01-01 12:00
M32527,Industry,12,18,Monthly,28-02-03 12:00
M32528,Industry,12,18,Monthly,31-01-03 12:00
M32529,Industry,12,18,Monthly,31-01-01 12:00
M32530,Industry,12,18,Monthly,31-01-02 12:00
M32531,Industry,12,18,Monthly,31-01-03 12:00
M32532,Industry,12,18,Monthly,31-01-03 12:00
M32533,Industry,12,18,Monthly,31-01-03 12:00
M32534,Industry,12,18,Monthly,31-01-03 12:00
M32535,Industry,12,18,Monthly,31-01-03 12:00
M32536,Industry,12,18,Monthly,31-01-91 12:00
M32537,Industry,12,18,Monthly,31-01-03 12:00
M32538,Industry,12,18,Monthly,31-01-03 12:00
M32539,Industry,12,18,Monthly,31-01-01 12:00
M32540,Industry,12,18,Monthly,31-01-01 12:00
M32541,Industry,12,18,Monthly,31-01-03 12:00
M32542,Industry,12,18,Monthly,31-01-89 12:00
M32543,Industry,12,18,Monthly,31-01-03 12:00
M32544,Industry,12,18,Monthly,31-01-01 12:00
M32545,Industry,12,18,Monthly,31-01-01 12:00
M32546,Industry,12,18,Monthly,31-01-01 12:00
M32547,Industry,12,18,Monthly,31-01-03 12:00
M32548,Industry,12,18,Monthly,31-01-01 12:00
M32549,Industry,12,18,Monthly,31-01-03 12:00
M32550,Industry,12,18,Monthly,29-02-04 12:00
M32551,Industry,12,18,Monthly,31-01-03 12:00
M32552,Industry,12,18,Monthly,31-03-02 12:00
M32553,Industry,12,18,Monthly,31-01-90 12:00
M32554,Industry,12,18,Monthly,31-01-03 12:00
M32555,Industry,12,18,Monthly,31-01-03 12:00
M32556,Industry,12,18,Monthly,31-01-01 12:00
M32557,Industry,12,18,Monthly,31-01-03 12:00
M32558,Industry,12,18,Monthly,31-01-01 12:00
M32559,Industry,12,18,Monthly,31-01-03 12:00
M32560,Industry,12,18,Monthly,31-01-01 12:00
M32561,Industry,12,18,Monthly,31-01-01 12:00
M32562,Industry,12,18,Monthly,31-01-03 12:00
M32563,Industry,12,18,Monthly,31-01-01 12:00
M32564,Industry,12,18,Monthly,31-01-01 12:00
M32565,Industry,12,18,Monthly,31-01-01 12:00
M32566,Industry,12,18,Monthly,31-01-01 12:00
M32567,Industry,12,18,Monthly,31-01-01 12:00
M32568,Industry,12,18,Monthly,31-01-10 12:00
M32569,Industry,12,18,Monthly,31-01-89 12:00
M32570,Industry,12,18,Monthly,31-01-91 12:00
M32571,Industry,12,18,Monthly,31-01-01 12:00
M32572,Industry,12,18,Monthly,31-01-89 12:00
M32573,Industry,12,18,Monthly,31-01-89 12:00
M32574,Industry,12,18,Monthly,31-01-89 12:00
